ID,gender,region,age,city,q1_rating,q1_reason,q2_rating,q2_reason,q2_reason-Comment,q3_rating,q3_reason,q4_1_rating,q5_1_rating,rating_outside_توفر المنتجات البترولية,rating_outside_المسافات بين المحطات,rating_outside_النظافة العامة لمرافق المحطة,rating_outside_نظافة وصيانة المسجد,rating_outside_نظافة دورات المياه,rating_outside_مظهر العاملين,rating_outside_تنوع العلامات التجارية (مطاعم ومقاهي),rating_outside_مستوى التموينات,rating_outside_خدمات السيارات (مغسلة - تغيير زيوت...),rating_inside_توفر المنتجات البترولية,rating_inside_المسافات بين المحطات,rating_inside_النظافة العامة لمرافق المحطة,rating_inside_توفر المصليات,rating_inside_توفر دورات المياه,rating_inside_مظهر العاملين,rating_inside_التموينات,rating_inside_خدمة تعبئة الماء والهواء المجانية,question1,HappendAt,InstanceId
6397,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","جدة","4",,"4",,,"2","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية","3","5","4","4","2","4","1","3","4","4","4",,,,,,,,,"توفير الدفع بالبطاقة الائتمانية ، صيانة أسبوعية لدورات المياه ","5/2/2025, 11:11:03 AM",
6398,"ذكر","منطقة نجران","من 40 إلى 55 سنة","نجران","3","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات
other","2","عدم توفر وقود 95",,"2","other","1","3","2","1","1","1","1","1","1","2","1","1","1","1","1","1","2","2","1","تطوير الخدمات في محطات الطرق السريعه من ناحية اكتمال الخدمات وتوفير جميع المحروقات والاهتمام بالنظافة العامه وخاصة المساجد ودورات المياه","5/26/2025, 2:02:25 PM",
6399,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","3","التفاوت في الخدمات المقدمة","5",,,"4",,"4","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 5:52:54 PM",
6400,"ذكر","منطقة عسير","من 40 إلى 55 سنة","أبها","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 5:41:55 PM",
6401,"ذكر","منطقة المدينة المنورة","من 40 إلى 55 سنة","المدينة المنورة","2","other","2","عدم توفر ديزل",,"4",,"4","3",,,,,,,,,,"2","2","3","3","3","3","3","3","نتمنا بكل محطه يوجد ديزل ","5/6/2025, 9:32:20 AM",
6402,"ذكر","منطقة تبوك","من 40 إلى 55 سنة","تبوك","3","ضعف التقدم في تطوير المحطات","4",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","4","4",,,,,,,,,,,,,,,,,,,"5/1/2025, 5:44:27 PM",
6403,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","3","التفاوت في الخدمات المقدمة","4",,,"4",,"2","5","4","5","3","3","2","4","5","3","4",,,,,,,,,,"5/1/2025, 8:01:17 PM",
6404,"ذكر","المنطقة الشرقية","من 18 إلى 29 سنة","الأحساء","5",,"5",,,"4",,"4","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 4:49:13 PM",
6405,"ذكر","المنطقة الشرقية","من 18 إلى 29 سنة","الدمام","3","ضعف التقدم في تطوير المحطات
المظهر العام لمحطات الوقود","5",,,"4",,"2","3","4","3","2","2","1","4","2","4","4","5","5","4","4","2","4","5","3",,"5/1/2025, 7:11:46 PM",
6406,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","3","المظهر العام لمحطات الوقود
other","5",,,"4",,"3","4","4","4",,,,,,,,,,,,,,,,"يجب ان تكون واسعه وخاصتا المدخل للمحطه والمخرج نظيف وامن لان بعضها المدخل فيها حفر ","5/1/2025, 5:56:49 PM",
6407,"ذكر","منطقة عسير","من 40 إلى 55 سنة","ظهران الجنوب","2","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","3","other","الاسعار","4",,"2","3","4","3","2","2","1","3","3","3","3","3","3","3","2","1","2","3","3","زيادة النظافة ","5/1/2025, 6:29:58 PM",
6408,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"3","عدم توفر وقود 95",,"3","عدم توفر الدفع بالبطاقات الائتمانية","4","5",,,,,,,,,,,,,,,,,,"توفير البطاقات الإئتمانية في كل المحطات وتوفير منتج 95 في جنوب الرياض","6/18/2025, 6:31:45 PM",
6409,"ذكر","منطقة المدينة المنورة","من 30 إلى 39 سنة","ينبع","3","other","5",,,"5",,"3","3","5","4","2","2","2","5","5","5","5","5","4","3",,"2","5","5","5","عدم نظافة دورات المياه والمساجد وعدد من المحطات لايوجد بها مواقف للسيارات  وعدد من المحطات  مساحتها جدا ضيقه وتسبب ازدحام ","5/18/2025, 7:00:55 PM",
6410,"ذكر","المنطقة الشرقية","من 30 إلى 39 سنة","حفر الباطن","5",,"5",,,"5",,"2","2","5","3","1","1","1","3","4","5","5","5","1","2","2","1","3","5","2",,"5/1/2025, 7:02:43 PM",
6411,"ذكر","منطقة مكة المكرمة","من 30 إلى 39 سنة","الطائف","3","ضعف التقدم في تطوير المحطات","3","other","ارجو ان يتم اخذ دورات للعمال بين فتره وفتره لان اكثر من محطه تغش","1","other","5","1",,,,,,,,,,"3","4","1","5","1","1","3","1","دورات تعليميه بين فتره وفتره ونضافه عموما ","5/1/2025, 8:15:36 PM",
6412,"ذكر","منطقة مكة المكرمة","من 56 إلى 60 سنة","جدة","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 10:25:01 PM",
6413,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","3","ضعف التقدم في تطوير المحطات","5",,,"5",,"5","3",,,,,,,,,,"5","3","3","3","1","2","1","1",,"5/1/2025, 5:43:26 PM",
6414,"ذكر","منطقة مكة المكرمة","من 18 إلى 29 سنة","مكة المكرمة","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,"نرجو الحرص على الجودة العالية للوقود في جميع المحطات","5/18/2025, 6:30:56 PM",
6415,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","2","التفاوت في الخدمات المقدمة
other","3","عدم توفر ديزل
other","No Electric charging options for EV cars","4",,"1","3","3","5","2","3","1","3","3","4","3","3","2","1","1","1","1","2","4"," Should not accept building any fuel station which doesnt have basic ameneties. I will suggest as part of Vision 2030, we need to implement paid self cleaning toilets in all gas stations. I have ideas and you may reqch out to me if you want to discuss further. Togwther, lets lead the future We need to work on defining quality standards for these stations. We ","5/1/2025, 7:11:23 PM",
6416,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","5",,"4",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","5","4",,,,,,,,,,,,,,,,,,,"5/1/2025, 6:32:00 PM",
6417,"أنثى","منطقة المدينة المنورة","من 30 إلى 39 سنة","خيبر","1","ضعف التقدم في تطوير المحطات","1","عدم توفر وقود 95",,"3","عدم توفر الدفع بالبطاقات الائتمانية","1","2","1","3","1","1","1","4","1","1","1","1","2","1","1","1","1","1","2","اتمنى ‏منكم الأشراف على المحطات حيث انه اكثر المحطات دورة المياه غير صالحة للاستخدام ابدأ وكذلك المساجد ولا يوجد مطاعم ولا يوجد كفي هات والمظاهر الخارجي للمحطات مظهر غير حضاري وفيه تشويه بصري نتمنى منكم تطوير محطات","5/18/2025, 8:08:37 PM",
6418,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","4",,"5",,,"4",,"4","5",,,,,,,,,,,,,,,,,,,"5/19/2025, 1:42:58 AM",
6419,"ذكر","منطقة المدينة المنورة","من 40 إلى 55 سنة","وادي الفرع","1","المظهر العام لمحطات الوقود
ضعف التقدم في تطوير المحطات","1","عدم توفر وقود 95",,"3","عدم توفر الدفع بالبطاقات الائتمانية","1","1","1","4","2","2","1","2","2","2","3","1",,,,"1",,,,"متابعة محطات محافظة وادي الفرع بالمدينه المنوره ","5/1/2025, 5:56:15 PM",
6420,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","3","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","4",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","3","3","4","3","2","1","1","4","3","3","4","3","3","2","1","1","3","3","1",,"5/19/2025, 4:49:07 AM",
6421,"ذكر","منطقة القصيم","من 40 إلى 55 سنة","بريدة","5",,"4",,,"5",,"5","5",,,,,,,,,,,,,,,,,,"شكرا لكم ","5/18/2025, 5:19:12 PM",
6422,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","4",,"5",,,"5",,"4","4",,,,,,,,,,,,,,,,,,,"5/18/2025, 5:04:24 PM",
6423,"ذكر","المنطقة الشرقية","من 56 إلى 60 سنة","الأحساء","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 5:01:21 PM",
6424,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرياض","4",,"4",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","2","4","4","3","3","1","1","3","2","3","3",,,,,,,,,"الاهتمام في نظافة المصلى ودورات المياة","6/17/2025, 12:32:13 PM",
6425,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","4",,"4",,,"4",,"3","4","5","3","2","3","3","4","3","3","4",,,,,,,,,,"5/2/2025, 1:39:32 PM",
6426,"ذكر","منطقة جازان","من 40 إلى 55 سنة","جازان","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 5:34:49 PM",
6427,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 5:13:53 PM",
6428,"ذكر","منطقة الرياض","من 18 إلى 29 سنة","الرين","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 4:53:12 PM",
6429,"ذكر","منطقة القصيم","من 30 إلى 39 سنة","بريدة","1","المظهر العام لمحطات الوقود","5",,,"4",,"3","3","5","2","1","2","1","4","3","3","3","4","3","3","1","1","3","3","3","اغلب المحطات التي شاهدتها لايوجد بها مصليات ودورات مياه فيضطر البعض للخروج وقضاء حاجته خارج المحطه ولم ينتهي من غرضه واغلب المحطات التي على الطرق السريعه دورات المياه قديمه وروائح كريهه وخاصة النساء ولا يوجد مناديل او صابون للتنظيف وهذا يخص اغلب المحطات سواء داخل المدن او خارجها","5/19/2025, 10:42:10 AM",
6430,"ذكر","منطقة الجوف","من 18 إلى 29 سنة","سكاكا","5",,"5",,,"5",,"4","4",,,,,,,,,,,,,,,,,,,"5/18/2025, 6:15:55 PM",
6431,"ذكر","منطقة عسير","من 30 إلى 39 سنة","المجاردة","2","المظهر العام لمحطات الوقود
التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات
other","2","عدم توفر وقود 95",,"1","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية","1","2","2","2","1","1","1","1","1","2","2","2","2","1","1","1","2","3","2",,"5/18/2025, 5:51:40 PM",
6432,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","3","المظهر العام لمحطات الوقود
ضعف التقدم في تطوير المحطات","5",,,"3","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية","2","4","4","5","1","1","1","3","2","2","4",,,,,,,,,"جعل المحطات مثل الشركات الكبيرة مثل ارامكو و ساسكو و الدريس و جي اويل و غيرها حتى تكون في المستوى المطلوب ","5/22/2025, 12:22:49 AM",
6433,"ذكر","منطقة القصيم","من 40 إلى 55 سنة","بريدة","4",,"5",,,"5",,"4","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 4:40:34 PM",
6434,"أنثى","منطقة مكة المكرمة","من 30 إلى 39 سنة","جدة","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/1/2025, 10:22:52 PM",
6435,"ذكر","المنطقة الشرقية","من 30 إلى 39 سنة","الأحساء","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 5:25:22 PM",
6436,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الرياض","5",,"5",,,"5",,"5","5",,,,,,,,,,,,,,,,,,"ااقترح تعديل نسبه زياده الاوكتين من 91 الى 92","5/1/2025, 8:14:25 PM",
6437,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","5",,"5",,,"3","عدم توفر الدفع بالبطاقات الائتمانية","3","5","5","5","3","3","1","2","4","4","3",,,,,,,,,"الاهتمام بدورات المياه على الطرق وداخل المدن وجزاكم الله خير الحزاء ","5/1/2025, 5:31:58 PM",
6438,"ذكر","منطقة الرياض","أكثر من 60 سنة","الزلفي","4",,"4",,,"5",,"5","5",,,,,,,,,,,,,,,,,,"الاقتراح هو تزويد محطات الوقود بنزين 98 الملاحظه الثانيه سياره تعطلت بالطريق وحاولت اسعافها وذهبت لمحطة البنزين اعبي بجالون رفض العمال بتعليمات من البلديه إجراءات البلديات غريبه وغير منطقيه خلي الناس تعبي الجوالين وسجل بطاقة السجل المدني","5/3/2025, 1:32:51 PM",
6439,"أنثى","المنطقة الشرقية","من 56 إلى 60 سنة","الدمام","4",,"5",,,"5",,"3","5","5","5","4","4","3","4","4","4","4",,,,,,,,,,"5/18/2025, 6:16:05 PM",
6440,"ذكر","منطقة الرياض","من 40 إلى 55 سنة","الخرج","4",,"5",,,"5",,"2","3","5","3","2","2","1","3","1","3","3","5","5","4","3","2","4","4","1","توفير مصلى ومطاعم وكافيهات ومزود هواء وماء ","5/18/2025, 5:43:15 PM",
6441,"ذكر","منطقة الرياض","من 56 إلى 60 سنة","الرياض","5",,"5",,,"5",,"5","1",,,,,,,,,,"5","1","3","4","3","4","4","4","كثره الكوفيات داخل المحطات  مما تسبب في عرقلت الدخول وكذلك تشوه  بصري في الطرق ","5/18/2025, 6:15:16 PM",
6442,"ذكر","منطقة مكة المكرمة","من 40 إلى 55 سنة","مكة المكرمة","1","ضعف التقدم في تطوير المحطات
التفاوت في الخدمات المقدمة","5",,,"5",,"1","4","5","2","1","1","1","3","3","3","1",,,,,,,,,"دورات المياة جدا وسخة","5/18/2025, 5:02:55 PM",
6443,"ذكر","منطقة المدينة المنورة","من 30 إلى 39 سنة","المدينة المنورة","5",,"4",,,"1","عدم توفر الدفع بالبطاقات الائتمانية
عدم توفر الدفع بالمحافظ الرقمية","5","5",,,,,,,,,,,,,,,,,,,"5/18/2025, 5:12:38 PM",
6444,"ذكر","منطقة المدينة المنورة","من 30 إلى 39 سنة","المدينة المنورة","4",,"4",,,"1","عدم توفر الدفع بالبطاقات الائتمانية","3","4","3","2","2","3","3","3","3","3","2",,,,,,,,,"أتمنى توفير جميع طرق الدفع مثل البطاقات الائتمانية والمحافظ الالكترونيه وكذلك تكثيف المحطات المتكامله في الطرق بين المدن  ","5/1/2025, 7:23:44 PM",
6445,"ذكر","منطقة الرياض","من 30 إلى 39 سنة","الرياض","4",,"5",,,"1","عدم توفر الدفع بالبطاقات الائتمانية","5","4",,,,,,,,,,,,,,,,,,,"5/18/2025, 7:09:32 PM",
6446,"ذكر","منطقة جازان","من 18 إلى 29 سنة","صبيا","3","التفاوت في الخدمات المقدمة
ضعف التقدم في تطوير المحطات","3","عدم توفر وقود 95",,"3","عدم توفر الدفع بالبطاقات الائتمانية","4","4",,,,,,,,,,,,,,,,,,,"5/22/2025, 11:23:46 PM",
